path,GT,bilingual
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_048.wav,whats two times three,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_049.wav,okay,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_050.wav,are we going to,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_051.wav,its okay,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_052.wav,whats the color for green oh wait,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_053.wav,three was three,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_055.wav,so thats,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_057.wav,sixty minus six,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_058.wav,whatever you type,trece uno al uno cero cero cero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_059.wav,the print command,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_060.wav,whats going to happen,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_061.wav,okay,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_062.wav,why is equal to ten,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_063.wav,so only have one one in here,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_064.wav,binary,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_065.wav,the files,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_066.wav,two two,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_067.wav,and then,uno uno uno cero
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_068.wav,figure out the binary,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_069.wav,what about a black and white house,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_070.wav,what is he doing,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-D-Chaitu_q2_03-05_Spanish_071.wav,can i try,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_018.wav,talking about timers,"10 or 2, 9."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_023.wav,it should be one right,So you can do this one or is it one?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_029.wav,so if you look at it,"Let's roll 1, 2, 3, etc."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_030.wav,hi scooby doo blue,"Oh well I guess we're off a little bit, so I guess 00 would be this one."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_033.wav,multiplied by two,It should have been one right.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_039.wav,go ahead and do this,10 to 10 to zero to Black.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_02-05_English_040.wav,the video changed,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_03-05_English_005.wav,digits,What So are you talking about?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_03-05_English_007.wav,okay so what are we doing,Black and zero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_001.wav,by sixteen,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_002.wav,it gives an interface,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_005.wav,sixty four,227 -1.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_008.wav,whatever you see here,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_009.wav,column three row four,So if everything is one that means everything is turned on.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_014.wav,math before the program,Four Binaries Okay.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_015.wav,change name to color,So the first zero has four zeros.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_018.wav,the answer,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_020.wav,but will that be printed,So it only has 11 in here.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_022.wav,and you guys,The Next one.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_023.wav,like eight plus four,So 30 right.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_025.wav,what is this hi,"40 right here, right."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_026.wav,since we have done this,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_027.wav,already in session three,Okay 0011.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_028.wav,at the end,Go ahead and look at the last one.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_029.wav,bigger numbers,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_031.wav,you understand it now,No It's 5 5.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_033.wav,tell them to discuss,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_035.wav,i dont think they have four here,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_036.wav,is going to be twenty,Black is 00 Okay.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_04-05_English_037.wav,let hector explain,"Okay, let's try 01."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_05-05_English_000.wav,one to two fifty five,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_05-05_English_001.wav,other number,Because 00 is black.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_05-05_English_002.wav,in the while loop each time its gonna compare these two,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-A-Allan_q2_05-05_English_004.wav,making it better,So to to probably still dark.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_02-05_English_002.wav,this is five zero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_02-05_English_003.wav,this operation,Can you do one under for me?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_02-05_English_005.wav,he didnt explain it they just copy i feel like they just copy,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_02-05_English_006.wav,so what is the value,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_02-05_English_007.wav,lets read what it,The binary number of this.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_03-05_English_000.wav,pretty simple,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_03-05_English_001.wav,and control minus,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_03-05_English_003.wav,explain,one Right.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_03-05_English_005.wav,yeah binary,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_03-05_English_006.wav,so this one is f zero,So you need to put zero and every color.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_000.wav,you put zero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_001.wav,column six row one,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_004.wav,did they write something about,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_005.wav,¡moving on ¡moving on okay,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_006.wav,so since you are asking them,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_008.wav,wait wait wait,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_009.wav,how many bits,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_04-05_English_010.wav,i dont know how they got it observe it so what is the about open up the session what session are you on five four,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_05-05_English_000.wav,at the end,Also another computer's telling us the coordinates.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr19-D-Chaitu_q2_05-05_English_001.wav,oh i think this is going to be hard we only have one hundred so change it to one,That's interesting ones with.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_016.wav,have nothing,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_025.wav,gonna group in fours,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_029.wav,what this is basically,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_033.wav,i mean single,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_035.wav,¡oh no actually for the first one the last digit it go zero one zero one zero one but the second one it go zero zero one one zero zero one one you see,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_039.wav,the first one gave me fifteen,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_041.wav,its gonna,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_043.wav,the binary number of this,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_055.wav,what input is,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_056.wav,oh whats going on,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_059.wav,this is our little,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_065.wav,do what,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_075.wav,is when you go,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_087.wav,times zero which is one right because you have two hundred and sixty five,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_098.wav,oh really,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_104.wav,oh my god i cant say that like exponent thing,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_106.wav,command prompt,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_122.wav,the number,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_171.wav,row one right,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_02-06_English_183.wav,im ready,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_023.wav,its awesome,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_027.wav,so you need to put zero in every column,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_035.wav,let us play again,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_037.wav,give me my pencil,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_039.wav,all the variables,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_052.wav,to the program,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_135.wav,the one that you two,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_152.wav,from this,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_172.wav,i wanna do zero one,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_174.wav,programming and stuff,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_180.wav,i cant find the mouse,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_190.wav,color is black,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_191.wav,i dont think so,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_196.wav,and then if you want to go change this,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_224.wav,funny hey wait,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_310.wav,so what is happening,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_367.wav,are we gonna use the computer today,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_387.wav,wait,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Feb23-B-Shelby_03-06_English_397.wav,okay,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_001.wav,can you do one another for me,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_003.wav,he opened,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_004.wav,whats your name,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_006.wav,binary,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_007.wav,okay so is one different from two,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_008.wav,forty five,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_009.wav,and set things equal to them,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_013.wav,switches,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_020.wav,off off off okay,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_021.wav,one square,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_023.wav,so what i did first,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_024.wav,hay solamente,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_027.wav,dos valores,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_029.wav,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_030.wav,mejor,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_033.wav,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_034.wav,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_036.wav,ya pero a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_038.wav,esto tiene varios valores,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_041.wav,tiene como que varias intensidades,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_044.wav,y aquí solo estamos trabajando,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_045.wav,uno y cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_046.wav,prendido o apagado,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_048.wav,vas a poder hacer los ojos,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_050.wav,pero ya mas allá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_051.wav,como haces,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_052.wav,cero punto cinco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_058.wav,cero punto seis,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_059.wav,esto lo puedes hacer,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_061.wav,solamente,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_067.wav,ceros,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_069.wav,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_072.wav,no se que hacer,Company is asking you to give an input.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_075.wav,acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_081.wav,pero es,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_083.wav,todo lo que esta dentro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_086.wav,hazlo uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_090.wav,y todo lo que esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_093.wav,un cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_094.wav,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_096.wav,lo de afuera,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_097.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_098.wav,con un solo color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_099.wav,va a ser como la sombra,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_111.wav,me entiendes,They ask you the number and you put the number.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_113.wav,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_01-05_English_115.wav,todo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_002.wav,con un color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_010.wav,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_011.wav,para todo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_024.wav,incluido el fondo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_029.wav,así que,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_030.wav,toda la espada de un solo color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_02-05_English_034.wav,a ver,
