path,transcript,azure
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,so now we go back and we compare it again,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,so are these ones the same are these two different,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,so is false right,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,thats why it only prints one one less than so the secret number,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,so thats what base ten and base ten what,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,so if you look at it,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,thats why they call it base ten,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,binary numbers okay,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,binary,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,digits,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,moving on moving on,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,square number,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,minus two point one right yeah,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,just one,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,the abacus is on the computer,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,do you see the abacus uhh you have mario,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,i dont think they have four here,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,okay so thats a simple one,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,biggest two digit they can use right,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,after two digit you have to go to three right,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,they dont they dont speak english,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,you need another talent you wanna show,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,switches,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,zero means off and we write from right to left okay,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,ah what is right,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C2L1P-Mar08-D-Chaitu_q2_04-05_English_237.wav,tell them to discuss,How it is here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C3L1P-Apr11-C-Phuong_q2_01-05_English_006.wav,so what is this number,So what is this number?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C3L1P-Apr11-C-Phuong_q2_01-05_English_007.wav,one one one,Where are you going?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C3L1P-Apr11-C-Phuong_q2_02-05_English_007.wav,which one is the biggest number here,Which one is the biggest number in here?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/G-C3L1P-Apr11-C-Phuong_q2_03-05_English_020.wav,column three is here,2003 is here.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_001.wav,like eight plus four,Like 8 + 4.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_006.wav,like multiplying the numbers,Like multiplying the numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_007.wav,numbers and letters,Numbers and letters.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_008.wav,programming and stuff,Programming and.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_010.wav,and programming,And programming.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_011.wav,for mathematics,For mathematics.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_004.wav,one and zero,One in zero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_005.wav,binary numbers,By the numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_006.wav,two plus two,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_009.wav,we separated them into fours,Separate them into fours.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_011.wav,one zero,10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_012.wav,one zero one,101
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_013.wav,zero zero zero,000
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_014.wav,for programming,For program.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_015.wav,how did you like math,How did you like mad?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_018.wav,tell me the numbers,Tell me the number.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_019.wav,and for programming,And for programming.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_020.wav,binary numbers,Binary numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_002.wav,to program stuff,YouTube program stuff.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_003.wav,on the graph,On the graph.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_006.wav,tell me about those numbers,Tell me about those numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_008.wav,one to two fifty five,122 fifty five.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_010.wav,two fifty five,255
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_013.wav,we program,We program.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_014.wav,one square,One square
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_015.wav,the numbers,The numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_017.wav,math and programming,Math and programming.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Draven_01-01_English_019.wav,what about computer programming,What about computer programming?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May06_Jhon_01-01_English_011.wav,how much you like math,How much do you like my?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_Eng_fundamental_May09_2022/WAVS/IS-C1L1P_May11_Angelina_01-01_English_017.wav,to tell me about what did you learn,To tell me about what did you?
