path,transcript,azure
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_008.wav,programming and stuff,Programming and.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_010.wav,and programming,And programming.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Jose_01-01_English_011.wav,for mathematics,Formas de Madrid.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_004.wav,one and zero,One in zero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_005.wav,binary numbers,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_006.wav,two plus two,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_009.wav,we separated them into fours,Separate them into fours.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_011.wav,one zero,10
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_012.wav,one zero one,101
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_013.wav,zero zero zero,000
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_014.wav,for programming,For program.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_015.wav,how did you like math,How did you like mad?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_018.wav,tell me the numbers,Te miden hombres.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_019.wav,and for programming,And for programming.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_Apr27_Mathew_01-01_English_020.wav,binary numbers,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_002.wav,to program stuff,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_003.wav,on the graph,On the graph.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_006.wav,tell me about those numbers,Tell me about those numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_008.wav,one to two fifty five,122 fifty five.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_010.wav,two fifty five,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_013.wav,we program,We program.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_014.wav,one square,One square
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_015.wav,the numbers,The numbers.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_017.wav,math and programming,Math and programming.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Draven_01-01_English_019.wav,what about computer programming,What about computer programming?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May06_Jhon_01-01_English_011.wav,how much you like math,How much do you like my?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/IS-C1L1P_May11_Angelina_01-01_English_017.wav,to tell me about what did you learn,To tell me about what did you?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_001.wav,hay solamente,Hay solamente.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_002.wav,dos valores,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_003.wav,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_004.wav,mejor,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_005.wav,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_006.wav,a ver,A ver.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_008.wav,ya pero a ver,Ya pero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_009.wav,esto tiene varios valores,Eso tenía varios valores.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_010.wav,tiene como que varias intensidades,Tiene con que merecen ciudades.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_011.wav,y aquí solo estamos trabajando,Y aquí sólo estamos trabajando.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_012.wav,uno wye cero,Uno y cero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_013.wav,prendido o apagado,Premio apagado.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_014.wav,vas a poder hacer los ojos,Vas a poder hacer los ojos.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_015.wav,pero ya mas allá,Pero ya más allá.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_016.wav,como haces,¿Cómo haces?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_017.wav,cero punto cinco,0.5.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_018.wav,cero punto seis,Entonces.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_020.wav,esto lo puedes hacer,¿Esto lo puedes hacer?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_022.wav,solamente,Solamente.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_023.wav,ceros,Pero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_024.wav,esta,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_029.wav,no se que hacer,No sé qué hacer.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_031.wav,acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_032.wav,pero es,Pero es.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_033.wav,todo lo que esta dentro,Todo lo que está dentro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_034.wav,hazlo una,Hazlo uno.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_035.wav,y todo lo que esta,Todo lo que está.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_037.wav,un cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_038.wav,cero,Cero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_039.wav,lo de afuera,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_040.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_041.wav,con un solo color,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_042.wav,va a ser como la sombra,Va a ser como la sombra.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_044.wav,me entiendes,¿Entiendes?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_045.wav,esta parte,That's the part.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_046.wav,todo,Todo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_048.wav,con un color,Con un color.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_050.wav,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_051.wav,para todo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_052.wav,incluido el fondo,And clear form.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_053.wav,así que,Así que.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_054.wav,toda la espada de un solo color,Toda la espada de un solo color.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_055.wav,a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_056.wav,esta,Está.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_057.wav,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_058.wav,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_059.wav,que mas,¿Qué más?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_060.wav,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_061.wav,ahora,Ahora.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_062.wav,para arriba,Para arriba.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_063.wav,ahora,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_065.wav,la parte,Aparte.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_067.wav,recuerda,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_068.wav,un solo color para todo,Un solo color para todo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_069.wav,aquí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_071.wav,sube,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_072.wav,o sea,O sea.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_074.wav,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_075.wav,sube nomas,Subiremos.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_079.wav,y esta parte,Y esta parte.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_081.wav,ahí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_083.wav,el otro extremo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_086.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_087.wav,y ahí juntalo,Y ahí juntalo.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_088.wav,este este,Este este.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_089.wav,ya,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_090.wav,los tres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_091.wav,tres,3.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_092.wav,y este de acá,Y este de acá.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_093.wav,queda,Yeah.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_094.wav,si quieres metele una mas acá,¿Si quieres meterle una más acá?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_096.wav,claro,Claro.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_098.wav,reflejo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_099.wav,bueno has lo que tu quieras la verdad,"Well, I know what to get her."
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_100.wav,esta parte,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_103.wav,ahora acuérdate,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_104.wav,lo que esta,Lo que está.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_105.wav,esto es blanco,Esto es blanco.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_106.wav,y esto es,Y esto es.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_107.wav,así que,Así que.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_108.wav,traigamos eso de ahí,Hagamos eso ahí.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_109.wav,como,¿Cómo?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_110.wav,esta parte,Esta parte.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_111.wav,como el ocho,Como el 8.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_112.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_113.wav,si mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_114.wav,por ejemplo,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_115.wav,esta parte la quieres blanca o negra,¿Esta parte de aquí eres blanca o negra?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_117.wav,blanca,Blanca.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_118.wav,ya entendí,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_119.wav,claro,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_120.wav,le tengo que poner el cero,Tengo que poner el cero.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_121.wav,y en las partes,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_122.wav,y en esta,En esta.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_123.wav,tengo que poner,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_124.wav,en el seis,En el 6.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_125.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_127.wav,aquí va a estar igual,¿Qué iba a estar igual?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_128.wav,sabes que,¿Sabes qué?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_129.wav,mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_130.wav,este código,Este código.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_133.wav,así que,Así que.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_135.wav,ta bien,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_136.wav,hazlo al revés,Hazlo al revés.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_138.wav,en vez de uno pon cero,En vez de uno.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_139.wav,has la prueba mira,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_142.wav,blanco,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_144.wav,si le ponemos cero que pasa,Si le ponemos lo que pasa.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_145.wav,seguir blanco,El blanco.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_147.wav,o sea que tengo que poner,O sea que tengo que poner.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_148.wav,el uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_150.wav,uno,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_151.wav,y los ceros,En los héroes.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_153.wav,exacto,Exactly.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_155.wav,los unos,Los unos.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_158.wav,para sacar el color,Para sacar el color.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_159.wav,cero,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_160.wav,como para poner el color,Como para poner el color.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_165.wav,quien sabe,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_166.wav,si quieres,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_167.wav,ver la imagen,Ver la imagen.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_168.wav,tanto,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_169.wav,ponle acá,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_172.wav,te llamaron a ti,The maranatha.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_173.wav,y tu que haces,Tu casa.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_174.wav,la espada,La espalda.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_175.wav,si,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_176.wav,vas a ver,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_177.wav,es mejor la mía que la tuya,Mi mejor amiga que la tuya.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_178.wav,mira ves que esta quedando bien,¿Mira ves que está quedando bien?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_179.wav,que paso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_180.wav,cuantos años tiene,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_181.wav,estatura,Estructura.
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_182.wav,no,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_183.wav,como van chicos,¿Cómo van chicos?
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_184.wav,que es eso,
/home/luis/Dropbox/DATASETS_AUDIO/AOLME_bilingual/WAVS/G-C2L1P-Apr12-A-Allan_q2_02-05_Spanish_185.wav,muy interesante,Muy interesante.
